Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
742278,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,501,Port Richmond,2021,01/01/2021,6.366716674,
742279,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,502,Stapleton - St. George,2021,01/01/2021,6.507185457,
742280,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,502,Stapleton - St. George,2021,01/01/2021,8.145374336,
742281,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,502,Stapleton - St. George,2021,01/01/2021,6.249466758,
742282,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,503,Willowbrook,2021,01/01/2021,6.495772269,
742283,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,503,Willowbrook,2021,01/01/2021,7.968569343,
742284,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,503,Willowbrook,2021,01/01/2021,6.178614542,
742285,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF42,504,South Beach - Tottenville,2021,01/01/2021,6.499745703,
742286,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF42,504,South Beach - Tottenville,2021,01/01/2021,7.6181679,
742287,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF42,504,South Beach - Tottenville,2021,01/01/2021,6.043162387,
742288,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,2021,01/01/2021,6.366259841,
742289,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,2021,01/01/2021,8.683914982,
742290,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,2021,01/01/2021,6.565820909,
742291,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,102,Northeast Bronx,2021,01/01/2021,6.322062625,
742292,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,102,Northeast Bronx,2021,01/01/2021,8.537764781,
742293,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,102,Northeast Bronx,2021,01/01/2021,6.493490746,
742294,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,2021,01/01/2021,6.408438312,
742295,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,2021,01/01/2021,8.667146661,
742296,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,2021,01/01/2021,6.58259927,
742297,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,2021,01/01/2021,6.555343892,
742298,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,2021,01/01/2021,8.527577027,
742299,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,2021,01/01/2021,6.597621828,
742300,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,201,Greenpoint,2021,01/01/2021,7.991917191,
742301,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,201,Greenpoint,2021,01/01/2021,9.632854433,
742302,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,201,Greenpoint,2021,01/01/2021,7.670414078,
742303,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,2021,01/01/2021,7.310411539,
742304,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,2021,01/01/2021,9.081263915,
742305,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,2021,01/01/2021,7.09930316,
742306,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,2021,01/01/2021,6.784997881,
742307,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,2021,01/01/2021,8.488168953,
742308,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,2021,01/01/2021,6.605377793,
742309,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,204,East New York,2021,01/01/2021,6.804081903,
742310,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,204,East New York,2021,01/01/2021,8.306702536,
742311,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,204,East New York,2021,01/01/2021,6.549541035,
742312,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,205,Sunset Park,2021,01/01/2021,7.273208462,
742313,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,205,Sunset Park,2021,01/01/2021,8.970393662,
742314,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,205,Sunset Park,2021,01/01/2021,6.990127119,
742315,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,206,Borough Park,2021,01/01/2021,6.651149578,
742316,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,206,Borough Park,2021,01/01/2021,8.338108221,
742317,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,206,Borough Park,2021,01/01/2021,6.43137482,
742318,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,2021,01/01/2021,6.646496231,
742319,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,2021,01/01/2021,8.298568769,
742320,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,2021,01/01/2021,6.436576312,
742321,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,208,Canarsie - Flatlands,2021,01/01/2021,6.551944631,
742322,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,208,Canarsie - Flatlands,2021,01/01/2021,7.989197619,
742323,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,208,Canarsie - Flatlands,2021,01/01/2021,6.266817392,
742324,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,2021,01/01/2021,6.684419275,
742325,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,2021,01/01/2021,8.315933331,
742326,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,2021,01/01/2021,6.431367091,
742327,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,2021,01/01/2021,6.581753595,
742328,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,2021,01/01/2021,8.006196328,
742329,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,2021,01/01/2021,6.270061176,
742330,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,2021,01/01/2021,7.491394425,
742331,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,2021,01/01/2021,9.207531233,
742332,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,2021,01/01/2021,7.247995672,
742333,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,301,Washington Heights,2021,01/01/2021,6.808006103,
742334,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,301,Washington Heights,2021,01/01/2021,8.834187313,
742335,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,301,Washington Heights,2021,01/01/2021,6.8632673,
742336,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,2021,01/01/2021,6.741874433,
742337,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,2021,01/01/2021,8.774979494,
742338,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,2021,01/01/2021,6.782480846,
742339,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,303,East Harlem,2021,01/01/2021,6.819499301,
742340,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,303,East Harlem,2021,01/01/2021,8.689396724,
742341,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,303,East Harlem,2021,01/01/2021,6.788910431,
742342,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,304,Upper West Side,2021,01/01/2021,6.839020945,
742343,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,304,Upper West Side,2021,01/01/2021,8.711141693,
742344,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,304,Upper West Side,2021,01/01/2021,6.799969025,
742345,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,401,Long Island City - Astoria,2021,01/01/2021,7.362022469,
742346,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,401,Long Island City - Astoria,2021,01/01/2021,9.132902315,
742347,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,401,Long Island City - Astoria,2021,01/01/2021,7.195535359,
742348,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,402,West Queens,2021,01/01/2021,7.354483616,
742349,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,402,West Queens,2021,01/01/2021,8.987049963,
742350,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,402,West Queens,2021,01/01/2021,7.136551972,
742351,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,403,Flushing - Clearview,2021,01/01/2021,6.500092537,
742352,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,403,Flushing - Clearview,2021,01/01/2021,8.244365949,
742353,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,403,Flushing - Clearview,2021,01/01/2021,6.451081609,
742354,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,2021,01/01/2021,6.716234864,
742355,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,2021,01/01/2021,8.33866755,
742356,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,2021,01/01/2021,6.543910861,
742357,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,407,Southwest Queens,2021,01/01/2021,6.524562413,
742358,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,407,Southwest Queens,2021,01/01/2021,7.921877507,
742359,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,407,Southwest Queens,2021,01/01/2021,6.297910176,
742360,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,408,Jamaica,2021,01/01/2021,6.690577085,
742361,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,408,Jamaica,2021,01/01/2021,7.979686257,
742362,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,408,Jamaica,2021,01/01/2021,6.429053208,
742363,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,409,Southeast Queens,2021,01/01/2021,6.48277595,
742364,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,409,Southeast Queens,2021,01/01/2021,7.692537752,
742365,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,409,Southeast Queens,2021,01/01/2021,6.22951803,
742366,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,410,Rockaways,2021,01/01/2021,6.331845777,
742367,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,410,Rockaways,2021,01/01/2021,7.246336585,
742368,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,410,Rockaways,2021,01/01/2021,5.919665546,
742369,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,2021,01/01/2021,7.657733693,
742370,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,2021,01/01/2021,9.445861401,
742371,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,2021,01/01/2021,7.551693077,
742372,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,306308,Chelsea-Village,2021,01/01/2021,8.502505784,
742373,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,306308,Chelsea-Village,2021,01/01/2021,10.35523474,
742374,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,306308,Chelsea-Village,2021,01/01/2021,8.368387811,
742375,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,2021,01/01/2021,7.843774786,
742376,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,2021,01/01/2021,9.738289703,
742377,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,2021,01/01/2021,7.728706348,
742378,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,2021,01/01/2021,6.407498086,
742379,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,2021,01/01/2021,7.911146996,
742380,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,2021,01/01/2021,6.282001681,
742381,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,501502,Northern SI,2021,01/01/2021,6.542620129,
742382,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,501502,Northern SI,2021,01/01/2021,8.199178006,
742383,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,501502,Northern SI,2021,01/01/2021,6.290312054,
742384,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,503504,Southern SI,2021,01/01/2021,6.49827416,
742385,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,503504,Southern SI,2021,01/01/2021,7.747937491,
742386,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,503504,Southern SI,2021,01/01/2021,6.093326481,
742387,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,UHF34,105106107,South Bronx,2021,01/01/2021,6.835494527,
742388,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,UHF34,105106107,South Bronx,2021,01/01/2021,8.792481229,
742389,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,UHF34,105106107,South Bronx,2021,01/01/2021,6.826255998,
742390,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,Citywide,1,New York City,2021,01/01/2021,6.736339132,
742391,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,Citywide,1,New York City,2021,01/01/2021,8.32619358,
742392,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,Citywide,1,New York City,2021,01/01/2021,6.538726113,
742393,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,101,Financial District (CD1),2021,01/01/2021,7.789747939,
742394,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,101,Financial District (CD1),2021,01/01/2021,9.667357714,
742395,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,101,Financial District (CD1),2021,01/01/2021,7.656623364,
742396,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),2021,01/01/2021,8.601113901,
742397,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),2021,01/01/2021,10.50378762,
742398,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),2021,01/01/2021,8.468254027,
742399,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),2021,01/01/2021,7.721812086,
742400,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),2021,01/01/2021,9.606349343,
742401,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),2021,01/01/2021,7.609039459,
742402,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),2021,01/01/2021,8.210055018,
742403,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),2021,01/01/2021,10.01578762,
742404,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),2021,01/01/2021,8.070489512,
742405,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,105,Midtown (CD5),2021,01/01/2021,9.067792916,
742406,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,105,Midtown (CD5),2021,01/01/2021,10.94066729,
742407,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,105,Midtown (CD5),2021,01/01/2021,8.946310852,
742408,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),2021,01/01/2021,7.985021676,
742409,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),2021,01/01/2021,9.770334709,
742410,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),2021,01/01/2021,7.855239585,
742411,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,107,Upper West Side (CD7),2021,01/01/2021,6.835727638,
742412,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,107,Upper West Side (CD7),2021,01/01/2021,8.704548925,
742413,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,107,Upper West Side (CD7),2021,01/01/2021,6.794751323,
742414,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,108,Upper East Side (CD8),2021,01/01/2021,7.113967254,
742415,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,108,Upper East Side (CD8),2021,01/01/2021,8.903031825,
742416,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,108,Upper East Side (CD8),2021,01/01/2021,7.031483788,
742417,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2021,01/01/2021,6.755322078,
742418,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2021,01/01/2021,8.778961595,
742419,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2021,01/01/2021,6.79355778,
742420,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,110,Central Harlem (CD10),2021,01/01/2021,6.720790448,
742421,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,110,Central Harlem (CD10),2021,01/01/2021,8.778432715,
742422,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,110,Central Harlem (CD10),2021,01/01/2021,6.772465316,
742423,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,111,East Harlem (CD11),2021,01/01/2021,6.821440653,
742424,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,111,East Harlem (CD11),2021,01/01/2021,8.697843674,
742425,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,111,East Harlem (CD11),2021,01/01/2021,6.793361386,
742426,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),2021,01/01/2021,6.819667468,
742427,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),2021,01/01/2021,8.838169723,
742428,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),2021,01/01/2021,6.875152851,
742429,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),2021,01/01/2021,6.907172966,
742430,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),2021,01/01/2021,8.800424193,
742431,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),2021,01/01/2021,6.842618821,
742432,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),2021,01/01/2021,7.413674015,
742433,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),2021,01/01/2021,9.30273131,
742434,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),2021,01/01/2021,7.291174225,
742435,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),2021,01/01/2021,6.632313723,
742436,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),2021,01/01/2021,8.708202888,
742437,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),2021,01/01/2021,6.698096695,
742438,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),2021,01/01/2021,6.621893635,
742439,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),2021,01/01/2021,8.599256117,
742440,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),2021,01/01/2021,6.654364052,
742441,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,205,Fordham and University Heights (CD5),2021,01/01/2021,6.714223259,
742442,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,205,Fordham and University Heights (CD5),2021,01/01/2021,8.70723276,
742443,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,205,Fordham and University Heights (CD5),2021,01/01/2021,6.764031186,
742444,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),2021,01/01/2021,6.73846038,
742445,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),2021,01/01/2021,8.775066774,
742446,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),2021,01/01/2021,6.804737138,
742447,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2021,01/01/2021,6.485340479,
742448,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2021,01/01/2021,8.715545948,
742449,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2021,01/01/2021,6.643258842,
742450,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),2021,01/01/2021,6.341320835,
742451,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),2021,01/01/2021,8.675549554,
742452,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),2021,01/01/2021,6.547798125,
742453,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),2021,01/01/2021,6.67587762,
742454,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),2021,01/01/2021,8.626986884,
742455,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),2021,01/01/2021,6.69403683,
742456,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),2021,01/01/2021,6.470316844,
742457,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),2021,01/01/2021,8.412646886,
742458,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),2021,01/01/2021,6.51787953,
742459,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),2021,01/01/2021,6.422725796,
742460,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),2021,01/01/2021,8.59284468,
742461,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),2021,01/01/2021,6.55246426,
742462,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),2021,01/01/2021,6.301807275,
742463,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),2021,01/01/2021,8.565071054,
742464,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),2021,01/01/2021,6.492117235,
742465,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),2021,01/01/2021,8.080634674,
742466,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),2021,01/01/2021,9.719802171,
742467,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),2021,01/01/2021,7.744462605,
742468,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2021,01/01/2021,7.288416526,
742469,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2021,01/01/2021,9.052284879,
742470,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2021,01/01/2021,7.099629413,
742471,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2021,01/01/2021,7.023570516,
742472,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2021,01/01/2021,8.770812864,
742473,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),2021,01/01/2021,6.83901039,
742474,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,304,Bushwick (CD4),2021,01/01/2021,7.060204773,
742475,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,304,Bushwick (CD4),2021,01/01/2021,8.778825717,
742476,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,304,Bushwick (CD4),2021,01/01/2021,6.871332323,
742477,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,305,East New York and Starrett City (CD5),2021,01/01/2021,6.771351516,
742478,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,305,East New York and Starrett City (CD5),2021,01/01/2021,8.250709837,
742479,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,305,East New York and Starrett City (CD5),2021,01/01/2021,6.510727859,
742480,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2021,01/01/2021,7.272206793,
742481,1426,Fine particles (PM 2.5),Summer mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2021,01/01/2021,9.079395204,
742482,1425,Fine particles (PM 2.5),Annual mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2021,01/01/2021,7.063171222,
742483,1427,Fine particles (PM 2.5),Winter mean,mcg/m3,CD,307,Sunset Park (CD7),2021,01/01/2021,7.28062028,
